,Unnamed: 0,code,last_modified_datetime,product_name,brands,countries,serving_size,nutrition_grade_fr,energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,vitamin-a_100g,vitamin-c_100g,calcium_100g,iron_100g,nutrition-score-fr_100g
108,416,901000017,2017-03-09T10:32:32Z,Yellow Corn Tortilla Chips,Guiltless Gourmet,US,28.0,c,1795.0,10.71,0.0,0.0,0.0,78.57,0.0,7.1,7.14,1.63322,0.643,0.0,0.0,0.143,0.00129,7.0
109,417,901002042,2017-03-09T12:29:10Z,Blueberry Pomegranate Crunch,Guiltless Gourmet,US,28.0,c,2243.0,39.29,5.36,0.0,0.0,35.71,17.86,7.1,17.86,0.40894,0.161,0.0,0.0,0.143,0.00386,10.0
110,419,9034,2017-03-09T13:28:55Z,Pitted Prunes,Trader Joe's,US,40.0,c,1046.0,0.0,0.0,0.0,0.0,60.0,30.0,7.5,2.5,0.03048,0.012,0.0003,0.0,0.05,0.0009,3.0
111,422,9800800056,2017-03-09T12:15:21Z,Hazelnut Spread + Breadsticks,Nutella,US,52.0,e,2171.0,26.92,9.62,0.0,0.01,65.38,44.23,3.8,7.69,0.635,0.25,0.0,0.0,0.077,0.00208,21.0
112,423,9800892204,2017-03-09T12:15:22Z,Hazelnut Spread With Cocoa,Nutella,US,37.0,e,2264.0,32.43,10.81,0.0,0.014,62.16,56.76,2.7,5.41,0.10414,0.041,0.0,0.0,0.108,0.00195,23.0
113,429,10894,2017-03-09T12:15:53Z,Diced In Tomato Juice,Trader Joe's,US,130.0,b,79.0,0.0,0.0,0.0,0.0,4.62,3.08,0.8,0.77,0.56642,0.223,0.0001731,0.0162,0.015,0.00055,1.0
114,430,1100064084,2017-03-09T16:00:36Z,Bambu Extra Cream Wafer Filled With Hazelnut Cream,Balocco,US,31.0,d,2159.0,29.03,22.58,0.0,0.0,54.84,25.81,3.2,9.68,0.32766,0.129,0.0,0.0,0.194,0.00232,18.0
115,440,11110881373,2017-03-10T10:47:26Z,Vindaloo Sauce,"Kroger,  The Kroger Co.",US,118.0,c,427.0,6.78,0.42,0.0,0.0,9.32,4.24,1.7,1.69,1.50622,0.593,0.0,0.0051,0.017,0.00092,4.0
116,469,14878,2017-03-09T12:15:59Z,Peanut Butter,Trader Joe's,US,32.0,c,2485.0,50.0,7.81,0.0,0.0,21.88,3.12,9.4,21.88,0.0,0.0,0.0,0.0,0.062,0.00225,9.0
117,470,14885,2017-03-09T12:16:01Z,Peanut Butter,Trader Joe's,US,32.0,d,2485.0,50.0,6.25,0.0,0.0,21.88,3.12,6.2,21.88,1.11252,0.438,0.0,0.0,0.062,0.00225,12.0
118,471,14892,2017-03-09T12:16:01Z,Peanut Butter,Trader Joe's,US,32.0,c,2485.0,50.0,7.81,0.0,0.0,21.88,3.12,9.4,21.88,0.0,0.0,0.0,0.0,0.062,0.00225,9.0
119,478,16056,2017-03-09T12:16:01Z,Whole Kernel Corn,Trader Joe's,US,125.0,b,201.0,1.2,0.0,0.0,0.0,7.2,5.6,1.6,1.6,0.4064,0.16,0.0,0.0029,0.0,0.00029,0.0
120,479,16063,2017-03-11T12:14:34Z,Clam Chowder A Condensed Soup,Pilgrim Joe's,United States,122.0,b,276.0,1.64,0.0,0.0,0.008,9.02,0.82,0.8,4.1,1.24968,0.492,0.0,0.003,0.0,0.00118,2.0
121,480,16073123454,2017-03-09T12:15:21Z,"Just Great Stuff, The Original Powdered Organic Peanut Butter",Betty Lou's Inc.,US,12.0,d,1569.0,12.5,0.0,0.0,0.0,41.67,25.0,8.3,33.33,1.905,0.75,0.0,0.0,0.0,0.003,12.0
122,482,16285,2017-03-09T12:15:46Z,Marinara Sauce,Trader Joe's,US,125.0,b,201.0,1.6,0.0,0.0,0.0,5.6,3.2,1.6,2.4,0.75184,0.296,0.00018,0.0192,0.0,0.00058,0.0
123,491,1757016092,2017-03-09T16:01:49Z,Finest Milk Chocolate,Weinrich's,US,42.0,e,2293.0,35.71,14.29,0.0,0.012,50.0,45.24,4.8,7.14,0.21082,0.083,0.0,0.0029,0.143,0.00171,21.0
124,512,23923201965,2017-03-09T12:11:56Z,Organic Sunny Days Snack Bars,Earth's Best,US,19.0,d,1540.0,7.89,0.0,0.0,0.0,68.42,31.58,0.0,5.26,0.60198,0.237,0.0,0.0,0.842,0.01316,13.0
125,529,2652009530,2017-03-09T15:58:16Z,"Wafers, Assortment Of Wafers",Kuchenmeister,US,28.0,e,2389.0,32.14,25.0,0.0,0.071,60.71,39.29,3.6,3.57,0.18034,0.071,0.0,0.0,0.0,0.00257,20.0
126,530,26700129155,2017-03-09T12:30:56Z,French Onion Dip,Dean's,US,30.0,d,837.0,16.67,8.33,0.0,0.0,6.67,6.67,0.0,3.33,1.44018,0.567,0.0,0.0,0.133,0.0,17.0
127,531,26700547300,2017-03-09T16:51:17Z,"Ventura, Soybean - Peanut Frying Oil Blend",Ventura Foods  L.L.C.,US,14.0,e,3586.0,100.0,17.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
128,536,2859037565,2017-03-09T15:59:04Z,Assorted Pralines Chocolates,Maitre Truffout,US,40.0,e,1883.0,20.0,10.0,0.0,0.012,62.5,50.0,2.5,5.0,0.127,0.05,0.0,0.0,0.075,0.0018,21.0
129,540,2859063557,2017-03-09T16:02:23Z,Assorted Pralines,Maitre Truffout,US,40.0,e,1883.0,20.0,10.0,0.0,0.012,62.5,50.0,2.5,5.0,0.127,0.05,0.0,0.0,0.075,0.0018,21.0
130,548,3006010349,2017-03-09T15:58:17Z,Finest Milk Chocolate,Storz Chocolade,US,50.0,e,2259.0,34.0,24.0,0.0,0.03,50.0,48.0,2.0,8.0,0.1524,0.06,6e-05,0.0024,0.3,0.00288,24.0
131,549,3006012749,2017-03-09T15:58:17Z,Edelvollmilch- Chocolade Finest Milk Chocolate,Storz Chocolade,US,50.0,e,2259.0,34.0,24.0,0.0,0.03,50.0,48.0,2.0,8.0,0.1524,0.06,6e-05,0.0024,0.3,0.00288,24.0
132,550,3006013180,2017-03-09T16:09:39Z,Edelvollmilch-Chocolade Finest Milk Chocolate,Storz Chocolade,US,50.0,e,2259.0,34.0,24.0,0.0,0.03,50.0,48.0,2.0,8.0,0.1524,0.06,6e-05,0.0024,0.3,0.00288,24.0
133,551,3006013371,2017-03-09T15:56:46Z,Solid Milk Chocolate,Storz,US,40.0,e,2301.0,37.5,25.0,0.0,0.025,50.0,47.5,2.5,7.5,0.15748,0.062,7.5e-05,0.003,0.25,0.0036,23.0
134,573,35200153416,2017-03-09T20:15:58Z,Extra Long Grain Enriched Rice,Riceland,US,45.0,b,1490.0,0.0,0.0,0.0,0.0,77.78,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0032,0.0
135,579,36559,2015-07-21T12:43:02Z,Mac 'n Cheese,Joe's Diner,United States,198.0,c,761.0,7.58,4.04,0.0,0.0202,21.2,1.52,0.505,8.08,0.757,0.298,6.06e-05,0.0,0.101,0.000727,4.0
136,580,37600105033,2017-03-09T12:15:22Z,"Super Chunk, Peanut Butter Spread",Skippy,US,32.0,d,2485.0,53.12,10.94,0.0,0.0,18.75,9.38,6.2,21.88,0.99314,0.391,0.0,0.0,0.0,0.00225,18.0
137,581,37600110754,2017-03-09T12:15:19Z,Creamy Peanut Butter,Skippy,US,32.0,d,2485.0,50.0,9.38,0.0,0.0,18.75,9.38,6.2,21.88,1.19126,0.469,0.0,0.0,0.0,0.00112,18.0
138,599,4590111412,2017-03-09T15:56:53Z,Hard Filled Candy,Specialita Le Italiane,US,14.0,d,1795.0,0.0,0.0,0.0,0.0,92.86,78.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
139,602,4835501510,2017-03-09T15:58:47Z,Brutti E Buoni Alle Mandorle,Ghiott,US,30.0,d,1841.0,16.67,1.67,0.0,0.014,60.0,46.67,10.0,13.33,0.50038,0.197,0.0,0.0,0.017,0.0,13.0
140,603,48569,2017-03-09T12:12:54Z,Barbecue Sauce,"Mark And Spencer, Trader Joe's","France, US",40.0,d,665.0,7.5,0.8,0.0,0.0,67.5,32.7,1.8,1.1,1.28,0.503937007874016,0.0,0.0,0.0,0.0045,11.0
141,608,51651093651,2017-03-09T12:15:19Z,Coconut Butter,"Maranatha,  The Hain Celestial Group  Inc.",US,31.0,d,2971.0,64.52,61.29,0.0,0.0,25.81,6.45,12.9,6.45,0.08128,0.032,0.0,0.0,0.0,0.00465,14.0
142,636,62176,2017-03-10T11:07:07Z,Half & Half,"Trader Joe's,  Lookingglass Winery",US,30.0,c,556.0,10.0,6.67,0.0,0.05,6.67,3.33,0.0,3.33,0.127,0.05,9.99e-05,0.0,0.133,0.0,5.0
143,638,6423460193,2017-03-09T15:56:53Z,"Chocolart, Assorted Milk Chocolate Pralines",Sorini,US,41.0,e,2247.0,31.71,21.95,0.0,0.012,58.54,56.1,2.4,4.88,0.18542,0.073,0.0,0.0,0.098,0.00351,23.0
144,639,6423461077,2017-03-09T16:09:57Z,"Passion, Assorted Milk Chocolate",Sorini,US,38.0,e,2201.0,28.95,18.42,0.0,0.013,63.16,57.89,2.6,5.26,0.13462,0.053,0.0,0.0,0.105,0.00474,23.0
145,640,6423462951,2017-03-09T16:02:15Z,Assorted Chocolate Pralines,Sorini Italia,US,40.0,e,2301.0,32.5,22.5,0.0,0.012,60.0,57.5,2.5,5.0,0.22352,0.088,0.0,0.0,0.15,0.0027,23.0
146,641,6446001977,2017-03-09T16:01:50Z,Milk Chocolate Balls With Cream And Chocolate,Confiserie Heidel,US,42.0,e,2293.0,35.71,21.43,1.19,0.024,54.76,52.38,2.4,7.14,0.21082,0.083,0.0,0.0,0.0,0.0,23.0
147,642,6446001984,2017-03-09T15:58:18Z,Chocolate Ball,Confiserie Heidel,US,42.0,e,1891.0,28.57,19.05,0.0,0.012,45.24,42.86,2.4,4.76,0.12192,0.048,0.0,0.0,0.0,0.0,21.0
148,643,6446002264,2017-03-09T16:01:50Z,Chocolate Balls Filled With Milk Cream And Chocolate,Heidel Confiserie,US,40.0,e,2301.0,32.5,22.5,2.5,0.012,55.0,52.5,2.5,5.0,0.1905,0.075,0.0,0.0,0.0,0.0,23.0
149,644,6446002660,2017-03-09T16:09:39Z,Merry Christmas Chocolate Balls,Heidel,US,39.0,e,2360.0,35.9,23.08,0.0,0.013,56.41,53.85,2.6,5.13,0.09652,0.038,0.0,0.0,0.0,0.0,24.0
150,645,6446002677,2017-03-09T15:58:18Z,Merry Christmas Chocolate Balls Filled With Praline Cream,Confiserie Heidel,US,40.0,e,2301.0,35.0,22.5,0.0,0.012,55.0,52.5,2.5,5.0,0.127,0.05,0.0,0.0,0.0,0.0,23.0
151,646,6446003520,2017-03-09T16:09:39Z,Merry Christmas Minis Chocolate Bar,Heidel,US,40.0,e,2406.0,40.0,25.0,0.0,0.025,52.5,50.0,2.5,7.5,0.1905,0.075,7.5e-05,0.0,0.05,0.0,24.0
152,647,6446004084,2017-03-09T16:09:39Z,Milk Chocolate,Confiserie Heidel,US,38.0,e,2423.0,39.47,23.68,0.0,0.026,52.63,50.0,2.6,5.26,0.20066,0.079,0.0,0.0,0.211,0.0,24.0
153,653,6894530005,2017-03-09T15:58:19Z,Chocolate Cookies,Lambertz,US,36.0,e,2209.0,27.78,16.67,0.0,0.014,63.89,36.11,5.6,5.56,0.3175,0.125,0.0,0.0,0.056,0.005,20.0
154,654,69276020235,2017-03-10T10:47:11Z,"Chutney, Hot Mango Hot",Patak's,US,21.0,e,996.0,0.0,0.0,0.0,0.0,61.9,61.9,0.0,0.0,3.38582,1.333,0.0,0.0,0.0,0.0,22.0
155,655,69276070056,2017-03-10T10:47:15Z,"Dopiaza Curry Simmer Sauce, Mild",Patak's,US,140.0,c,418.0,4.29,0.0,0.0,0.0,10.0,5.71,2.1,1.43,0.70866,0.279,4.29e-05,0.0026,0.014,0.00026,3.0
156,657,70650800091,2017-03-09T12:17:47Z,Red Curry Spice,A Taste Of Thai,US,7.0,c,540.0,0.0,0.0,0.0,0.0,14.29,14.29,14.3,14.29,9.32434,3.671,0.0002142,0.0,0.0,0.00257,9.0
157,658,70650800312,2017-03-09T12:16:37Z,Coconut Ginger Rice,A Taste Of Thai,US,50.0,d,1674.0,6.0,2.0,0.0,0.0,72.0,2.0,2.0,8.0,2.032,0.8,0.0,0.0,0.04,0.00072,11.0
158,660,70662455029,2017-03-09T21:30:23Z,Top Ramen Noodle Soup,Nissin,US,42.0,d,1891.0,16.67,8.33,0.0,0.0,64.29,0.0,4.8,11.9,4.5974,1.81,0.0,0.0,0.0,0.00643,18.0
159,670,72220009941,2017-03-09T12:05:55Z,Mountain White,Franz,US,36.0,c,929.0,4.17,0.0,0.0,0.028,44.44,5.56,2.8,2.78,1.12776,0.444,0.0,0.0,0.0,0.001,3.0
160,671,72220009989,2017-03-10T10:44:29Z,Great Seed Bread,United States Bakery,US,40.0,b,1151.0,8.75,0.0,0.0,0.025,42.5,5.0,5.0,5.0,0.9525,0.375,0.0,0.0,0.0,0.0018,0.0
161,672,72457990227,2017-03-09T12:21:39Z,"Fruit Spredad, Strawberry",Walden Farms,US,15.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,673,72457990333,2017-03-09T12:21:51Z,"Fruit Spread, Raspberry",Walden Farms,US,15.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,677,73214001156,2017-03-09T12:21:37Z,Sweet Cherry Peppers,"Mezzetta,  G.L. Mezzetta  Inc.",US,30.0,c,209.0,0.0,0.0,0.0,0.0,6.67,3.33,3.3,3.33,2.87782,1.133,0.0005001,0.04,0.0,0.0024,4.0
164,678,73214001347,2017-03-09T12:21:49Z,Deli-Sliced Hot Jalapeno Peppers,"Mezzetta,  G.L. Mezzetta  Inc.",US,30.0,c,71.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,3.21818,1.267,0.0005001,0.0,0.0,0.0,10.0
165,684,7430039976,2017-03-09T10:53:47Z,"Condensed Soup, Tomato",Venice Maid Foods,US,120.0,c,314.0,0.0,0.0,0.0,0.0,16.67,10.0,0.8,1.67,1.50368,0.592,5.01e-05,0.0125,0.0,0.0006,6.0
166,687,74880030013,2017-03-09T12:16:34Z,Sauce Mix,S&B,US,20.0,e,2301.0,35.0,20.0,0.0,0.0,40.0,10.0,5.0,5.0,10.414,4.1,0.0,0.0,0.05,0.0,23.0
167,688,74880030037,2017-03-09T12:16:35Z,"Golden Curry, Sauce Mix",S&B,US,20.0,e,2301.0,35.0,20.0,0.0,0.0,45.0,10.0,5.0,5.0,12.573,4.95,0.0,0.0,0.05,0.0,23.0
168,689,74880070033,2017-03-09T12:17:49Z,Fried Rice Seasoning Mix,Sun-Bird,US,4.0,d,1569.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,17.78,7.0,0.0,0.0,0.0,0.0,14.0
169,691,76186000028,2017-03-10T10:47:07Z,Japanese Style Noodles & Chicken Flavored-Soup,Sapporo Ichiban,US,100.0,e,1925.0,18.0,9.0,0.0,0.0,65.0,1.0,3.0,10.0,5.461,2.15,0.0,0.0,0.02,0.0054,19.0
170,694,7781502693,2017-03-09T21:20:33Z,Whole Wheat Flour Tortillas,United Supermarkets  Llc,US,45.0,c,1021.0,7.78,3.33,0.0,0.0,42.22,2.22,6.7,8.89,1.57988,0.622,0.0,0.0,0.133,0.0024,7.0
171,696,7815002489,2017-03-09T21:20:33Z,Flour Tortillas,Usm,US,45.0,c,1209.0,7.78,3.33,0.0,0.0,51.11,0.0,2.2,8.89,1.57988,0.622,0.0,0.0,0.133,0.0032,9.0
172,697,78504,2017-03-09T12:15:45Z,Lemon Curd,Trader Joe's,US,30.0,d,1393.0,10.0,5.0,0.0,0.1,60.0,60.0,0.0,3.33,0.127,0.05,0.0,0.0,0.0,0.0,18.0
173,700,79122112502,2017-03-09T12:16:28Z,Almonds Cookies,Amay's Bakery & Noodle Co.  Inc.,US,15.0,e,2230.0,26.67,10.0,0.0,0.033,60.0,26.67,0.0,6.67,0.17018,0.067,0.0,0.0,0.067,0.0024,20.0
174,703,79204,2017-03-09T14:50:01Z,"Quiche, Spinach, Mushroom & Cheese","Trader Joe's,  Napoli's Italian Bakery",US,170.0,d,1134.0,15.29,8.82,0.29,0.118,22.35,3.53,1.8,11.76,1.08966,0.429,0.0004413,0.0,0.265,0.00212,13.0
175,704,79211,2017-03-09T14:47:35Z,Mexicaine Quiche,Trader Joe's,US,170.0,d,1230.0,20.0,10.59,0.59,0.112,18.24,1.76,0.6,10.59,1.16586,0.459,0.0002205,0.0,0.206,0.00106,18.0
176,705,79969,2017-03-09T09:28:41Z,Dry Roasted & Salted Almonds,Trader Joe's,US,30.0,c,2372.0,50.0,3.33,0.0,0.0,16.67,3.33,13.3,23.33,0.97282,0.383,0.0,0.0,0.267,0.0036,9.0
177,706,8001000654,2017-03-09T16:44:51Z,"Cool Beans, Catalina Bean Hummus",Bobbi's Best  Inc.,US,28.0,b,895.0,21.43,3.57,0.0,0.0,10.71,0.0,3.6,3.57,1.13284,0.446,0.0,0.0043,0.071,0.00129,2.0
178,707,8001000661,2017-03-09T16:44:51Z,"Cool Beans, Red Pepper Hummus",Bobbi's Best  Inc.,US,28.0,b,895.0,21.43,3.57,0.0,0.0,10.71,0.0,3.6,3.57,0.9525,0.375,0.0,0.0043,0.0,0.00129,2.0
179,712,8005658134,2017-03-09T20:50:58Z,Ravioli Five Cheese,Nuovo,US,127.0,c,1155.0,8.66,5.51,0.0,0.059,34.65,0.79,1.6,14.96,0.70104,0.276,4.71e-05,0.0,0.236,0.0,9.0
180,713,8005914193,2017-03-09T20:50:58Z,"Tender Spinach, Whipped Potatoes & Cheddar Cheese In A Pierogi Shell",Nuovo Pasta,US,100.0,b,920.0,6.0,3.0,0.0,0.02,35.0,1.0,2.0,7.0,0.508,0.2,0.00045,0.009,0.1,0.0027,0.0
181,714,8005914865,2017-03-09T20:50:59Z,Pierogi,Nuovo Pasta,US,100.0,b,1004.0,7.0,3.0,0.0,0.02,37.0,1.0,2.0,6.0,0.6604,0.26,3e-05,0.009,0.06,0.0027,1.0
182,716,8006915137,2017-03-09T20:50:58Z,Ravioli,Nuovo Pasta,US,100.0,c,837.0,10.0,6.0,0.0,0.035,29.0,2.0,2.0,13.0,1.0668,0.42,0.000525,0.0,0.25,0.00144,9.0
183,718,8006958011,2017-03-09T20:50:59Z,"Tomato, Basil & Mozzarella Rovioli",Delice De France Inc.,US,100.0,c,711.0,9.0,5.0,0.0,0.03,25.0,2.0,2.0,12.0,1.2446,0.49,0.00012,0.0024,0.2,0.00144,9.0
184,719,8006958554,2017-03-09T20:51:00Z,Ravioli,Nuovo Pasta,US,100.0,d,837.0,10.0,5.0,0.0,0.045,26.0,1.0,1.0,12.0,1.7272,0.68,0.00012,0.0,0.2,0.00144,12.0
185,720,8006958936,2017-03-10T08:39:39Z,Shrimp Scampi Ravioli,Nuovo Pasta,US,100.0,b,795.0,6.0,3.5,0.0,0.06,28.0,1.0,2.0,12.0,0.6604,0.26,0.000225,0.0012,0.1,0.0018,0.0
186,721,8006974011,2017-03-10T08:39:39Z,Sweet Basil Pesto Ravioli,Nuovo Pasta,US,100.0,c,711.0,8.0,4.5,0.0,0.035,29.0,1.0,2.0,11.0,1.27,0.5,0.0003,0.0024,0.2,0.00144,9.0
187,722,8006996013,2017-03-10T08:39:39Z,Gold Fish Shaped Ravioli!,Nuovo Pasta,US,100.0,c,1130.0,8.0,5.0,0.0,0.04,34.0,5.0,2.0,13.0,1.0668,0.42,0.000525,0.0,0.25,0.00144,10.0
188,724,8009995020,2017-03-10T08:39:40Z,Classic Cheese Ravioli,Nuovo Pasta,US,100.0,d,753.0,12.0,7.0,0.0,0.05,24.0,1.0,1.0,13.0,1.27,0.5,0.000225,0.0,0.25,0.00144,12.0
189,725,8077101101,2017-03-09T12:16:36Z,Chocolate Cream Dip Wiht Crispy Craker Sticks,"Meiji,  Meiji Seika (S) Pte. Ltd.",US,57.0,e,2188.0,26.32,10.53,0.0,0.0,61.4,26.32,1.8,7.02,1.32842,0.523,0.0001053,0.0,0.088,0.00158,24.0
190,726,8077101118,2017-03-09T09:46:46Z,"Yan Yan Crispy Cracker Stick, Strawberry","Meiji,  Meiji Seika (S) Pte. Ltd.",US,57.0,e,2226.0,28.07,10.53,0.0,0.0,61.4,26.32,1.8,7.02,1.11506,0.439,0.0001053,0.0,0.07,0.00126,23.0
191,727,8077101132,2017-03-09T13:02:03Z,"Yam Yam Double Cream, Chocolate, Strawberry","Meiji,  Meiji Seika (S) Pte. Ltd.",US,44.0,e,2280.0,31.82,11.36,0.0,0.0,59.09,29.55,2.3,6.82,0.69342,0.273,0.0,0.0,0.091,0.00164,22.0
192,728,8077102115,2017-03-09T10:00:48Z,"Hello Panda, Choco Biscuits With Choco Cream, Double Choco","Meiji,  Meiji Seika (S) Pte. Ltd.",US,15.0,e,2230.0,26.67,20.0,0.0,0.02,66.67,26.67,6.7,6.67,0.84582,0.333,0.0002001,0.008,0.133,0.0024,19.0
193,729,8077102122,2017-03-09T12:18:20Z,"Hellow Panda, Biscuits With Choco Cream","Meiji,  Meiji Seika (S) Pte. Ltd.",US,15.0,e,2230.0,30.0,16.67,0.0,0.0,60.0,26.67,6.7,6.67,0.93218,0.367,0.0,0.0,0.133,0.0024,20.0
194,730,8077102139,2017-03-09T12:18:23Z,Biscuits With Strawberry Cream,"Meiji,  Meiji Seika (S) Pte. Ltd.",US,15.0,e,2230.0,26.67,13.33,0.0,0.0,66.67,26.67,6.7,6.67,0.93218,0.367,0.0,0.0,0.133,0.0024,20.0
195,732,8077102207,2017-03-09T13:16:28Z,"Hello Panda, Biscuits With Choco Cream","Meiji,  Meiji Seika (S) Pte. Ltd.",US,26.0,e,2222.0,28.85,15.38,0.0,0.0,61.54,26.92,3.8,7.69,0.87884,0.346,0.0,0.0,0.115,0.00208,19.0
196,733,8077102214,2017-03-09T09:46:46Z,Hello Panda Biscuits With Strawberry Cream,"Meiji,  Meiji Seika (S) Pte. Ltd.",US,26.0,e,2251.0,26.92,11.54,0.0,0.0,65.38,23.08,3.8,7.69,0.9271,0.365,0.0,0.0,0.154,0.00208,20.0
197,734,8077201108,2017-03-10T08:18:26Z,Yan Yan Cream Dip,Meiji Seika (S) Pte Ltd,US,57.0,e,2188.0,26.32,10.53,0.0,0.0,61.4,26.32,1.8,7.02,1.32842,0.523,0.0001053,0.0,0.088,0.00158,24.0
198,737,8107359946,2017-03-09T13:23:40Z,"Chicago Flats, Rosemary & Sea Salt Artisan Flatbread",Distinctive Foods  Llc,US,18.0,b,1628.0,8.33,0.0,0.0,0.0,61.11,5.56,5.6,11.11,1.34112,0.528,0.0,0.0,0.0,0.004,0.0
199,742,8155902903,2017-03-09T09:49:03Z,Greek Salad Dressing & Marinade,Gazebo Room,US,14.0,e,2987.0,71.43,10.71,0.0,0.0,7.14,0.0,0.0,0.0,4.71678,1.857,0.0,0.0,0.0,0.0,28.0
200,743,8155902910,2017-03-09T13:02:01Z,"Gazebo Room, Balsamic Vinaigrette",Best Dressed Associates  Inc.,US,14.0,e,2690.0,71.43,10.71,0.0,0.0,7.14,0.0,0.0,0.0,0.36322,0.143,0.0,0.0,0.0,0.0,19.0
201,744,8155902927,2017-03-09T13:02:01Z,"Gazebo Room, Lite Greek Salad Dressing & Marinade",Best Dressed Associates  Inc.,US,14.0,d,1197.0,28.57,3.57,0.0,0.0,0.0,0.0,0.0,0.0,1.63322,0.643,0.0,0.0,0.0,0.0,13.0
202,746,8229101126,2017-03-10T08:18:27Z,Chocolate Bites,Bill Knapp's,US,34.1,e,1841.0,26.98,12.32,4.11,0.023,58.65,43.4,0.0,2.05,0.78232,0.308,0.0,0.0,0.059,0.00158,27.0
203,748,8229101157,2017-03-09T16:44:55Z,"Dunkers, Cinnamon-Sugar",Bill Knapp's,US,34.0,d,1377.0,8.82,2.94,2.94,0.024,58.82,29.41,2.9,5.88,1.37414,0.541,0.0,0.0,0.059,0.0,14.0
204,749,8229106084,2017-03-09T16:43:22Z,"Bill Knapp's, Iced Toaster Bread, Cinnamon Raisin",Bake-A-Teria  Inc.,US,28.0,d,1343.0,3.57,0.0,0.0,0.0,71.43,32.14,0.0,7.14,0.72644,0.286,0.0,0.0214,0.143,0.0,14.0
205,750,8229106091,2017-03-09T16:43:22Z,"Bill Knapp's, Iced Toaster Bread, Cranberry Cherry",Bake-A-Teria  Inc.,US,28.0,d,1343.0,3.57,0.0,0.0,0.0,64.29,25.0,0.0,7.14,1.04394,0.411,0.0,0.0086,0.143,0.0,13.0
206,751,8229106107,2017-03-09T16:43:22Z,"Bill Knapp's, Iced Toaster Bread, Cranberry-Orange",Bake-A-Teria  Inc.,US,28.0,d,1343.0,7.14,0.0,0.0,0.0,57.14,21.43,0.0,7.14,0.9525,0.375,0.0,0.0086,0.143,0.0,12.0
207,755,82592194152,2017-03-10T10:47:32Z,"100% Juice Smoothie, Strawberry Banana","Naked,  Naked Juice",US,450.0,b,234.0,0.0,0.0,0.0,0.0,13.11,9.78,0.0,0.44,0.00508,0.002,0.0,0.008,0.009,0.00016,2.0
208,756,82592660152,2017-03-10T10:47:32Z,"Pure Fruit 100% Juice Smoothie, Mighty Mango",Naked,US,450.0,b,268.0,0.0,0.0,0.0,0.0,15.11,12.67,0.0,0.44,0.01016,0.004,0.0007668,0.0027,0.009,0.00016,2.0
209,757,82592726150,2017-03-10T10:47:31Z,"Boosted 100% Juice Smoothie, Red Machine","Naked,  Easley Enterprises  Inc.",US,450.0,b,297.0,2.0,0.22,0.0,0.0,13.11,10.67,1.3,0.89,0.01778,0.007,0.0,0.0033,0.009,0.0006,1.0
210,758,8273000253,2017-03-09T21:55:58Z,Soy Milk,Sahm In International Company,US,190.0,b,310.0,2.11,0.53,0.0,0.0,11.05,8.42,0.0,2.11,0.21336,0.084,0.0,0.0,0.053,0.0,0.0
211,770,8274234152,2017-03-09T13:33:35Z,Chewy Ginger Candy,Reed's Ginger Candy,US,6.0,d,1745.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
212,773,8295615268,2017-03-09T17:15:23Z,"Di Nigris, Sweet & Thicker Balsamic Glaze, Original",Acetificio Marcello Denigris,US,15.0,d,1255.0,0.0,0.0,0.0,0.0,73.33,66.67,0.0,0.0,0.17018,0.067,0.0,0.0,0.0,0.0,13.0
213,775,8295660084,2017-03-09T17:15:23Z,"De Nigris, Balsamic Glaze, Raspberry",Acetificio Marcello Denigris,US,15.0,d,1255.0,0.0,0.0,0.0,0.0,73.33,66.67,0.0,0.0,0.17018,0.067,0.0,0.0,0.0,0.0,13.0
214,776,8295660107,2017-03-10T10:52:51Z,Glaze Organic Sweeter & Thicker Balsamic Reduction,Acetificio Marcello Denigris,US,15.0,d,1255.0,0.0,0.0,0.0,0.0,73.33,66.67,0.0,0.0,0.17018,0.067,0.0,0.0,0.0,0.0,13.0
215,777,8295660770,2017-03-09T14:53:44Z,"De Nigris, Balsamic Vinegar",Acetificio Marcello Denigris,US,15.0,c,364.0,0.0,0.0,0.0,0.0,13.33,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
216,778,8295661012,2017-03-09T14:53:46Z,"White Eagle, Balsamic Vinegar Of Modena",Acetificio Marcello Denigris,US,15.0,c,364.0,0.0,0.0,0.0,0.0,13.33,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
